User,Location,Tweeter,Mentions
JeffsAndrade,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
ricardojgomes,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Lucinha30976444,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Antonio58123,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
mhfava,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
jacquietequila,,"b'RT @andreriosrj: Prova da fraude nas eleies 2020. O ""bug"" no app do TSE mostra que a candidata Paula Milani apoiada por Bolsonaro em Curi'",andreriosrj
elcivanni,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
marques_pessoa,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
felipevvasco,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
sergiopiraque,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Adv_Gecimar,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Jairovpm,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
EdnaldoViama,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Sezibio1,,"b'RT @AlexandreZiben: URGENTE \n\nProva da fraude nas eleies 2020.\n\nO ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani, apoiada'",AlexandreZiben
MariaSo92340189,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
WeltonJorgeOli1,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
acassio_carlos,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
FrankBros,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
mariana48832954,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
luanemaira,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
HELLVOC,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
PauloVi67998041,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Camusha,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
MariaDo05991766,,"b'RT @AlexandreZiben: URGENTE \n\nProva da fraude nas eleies 2020.\n\nO ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani, apoiada'",AlexandreZiben
GallazzoPaulo,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Marc2010,,"b'RT @AlexandreZiben: URGENTE \n\nProva da fraude nas eleies 2020.\n\nO ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani, apoiada'",AlexandreZiben
LeviGenuino,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
DanielBarros38,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
sandrameira,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
FernandoAssis65,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
ElizMMBatista,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Tamar_Zis,,"b'RT @AlexandreZiben: URGENTE \n\nProva da fraude nas eleies 2020.\n\nO ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani, apoiada'",AlexandreZiben
Phfachini,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
WILLAMS58456742,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
AvanteBrasil_,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
joaoagripino4,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Herval68461744,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
CaffeSandra,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
BronsonHard,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
WillowJalapeno,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
mariomil691,,"b'RT @AlexandreZiben: URGENTE \n\nProva da fraude nas eleies 2020.\n\nO ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani, apoiada'",AlexandreZiben
Hugaoguili,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
FazanEumesmo,,"b'RT @AlexandreZiben: URGENTE \n\nProva da fraude nas eleies 2020.\n\nO ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani, apoiada'",AlexandreZiben
AssuncaoJuvenal,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
CleoNscimento,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Walter_tko,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
dani_liberdade,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
fpshello2u,,"b'RT @AlexandreZiben: URGENTE \n\nProva da fraude nas eleies 2020.\n\nO ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani, apoiada'",AlexandreZiben
PauloMe25353677,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
bolsopolvora,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Marlene22046135,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Vanderl64327495,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
ebook_gratis_br,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
CassiaBolso38,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
AnderTorres5,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
carlosbaltha,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
AlanKBrasilNovo,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
kscorrea,,"b'RT @andreriosrj: Prova da fraude nas eleies 2020. O ""bug"" no app do TSE mostra que a candidata Paula Milani apoiada por Bolsonaro em Curi'",andreriosrj
stabileleo,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
FreitasDanuza,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
ReAssunc,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
VozBrasilis,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
faustoTna,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Q34718575,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
santanaeliane25,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
PauloMa84987149,,"b'RT @AlexandreZiben: URGENTE \n\nProva da fraude nas eleies 2020.\n\nO ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani, apoiada'",AlexandreZiben
ronaldofreitas,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
diken_2,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
MarlyMms,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
MariaSaboia2,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
caner_sonia,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Codi_Br_Q,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
ariesprm,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
JoanaStone5,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
ltannus,,"b'RT @AlexandreZiben: URGENTE \n\nProva da fraude nas eleies 2020.\n\nO ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani, apoiada'",AlexandreZiben
PRFSANTOS1957,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
ana_ahcintra,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
michele_kam,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
hugodemelocosta,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
NaoSouO97825936,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
lucyprata2011,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
CarlosFurlanet2,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
sau_ivani,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
PauloEd14814059,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
alexedru,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
CristianeAran10,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
RafaeldeSouzawb,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
CeliamaraMara,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Emerson121974,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Reivindicador,,"b'RT @AlexandreZiben: URGENTE \n\nProva da fraude nas eleies 2020.\n\nO ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani, apoiada'",AlexandreZiben
ricardofig74,,"b'RT @leandroacastro: Tic TaC\n@oswaldojor - Prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Mila'",leandroacastro
EdsonDideca,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Jackson98425332,,"b'RT @AlexandreZiben: URGENTE \n\nProva da fraude nas eleies 2020.\n\nO ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani, apoiada'",AlexandreZiben
andrego96010482,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Bob54441445,,"b'RT @AlexandreZiben: URGENTE \n\nProva da fraude nas eleies 2020.\n\nO ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani, apoiada'",AlexandreZiben
fla_2019,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
AuroLety,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
GrippCosta,,"b'RT @AlexandreZiben: URGENTE \n\nProva da fraude nas eleies 2020.\n\nO ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani, apoiada'",AlexandreZiben
PatriotaOnline,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
masumcanal,,"b'RT @AlexandreZiben: URGENTE \n\nProva da fraude nas eleies 2020.\n\nO ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani, apoiada'",AlexandreZiben
SspeedBrasil,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
AlexandreZiben,,"b'URGENTE \n\nProva da fraude nas eleies 2020.\n\nO ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani, apoiada por Bolsonaro, em Curitiba teve o dobro dos votos.\n\nEla j desconfiava da fraude que est comprovada pelo prprio TSE.\n Ela teve 1956 votos e no 978. https://t.co/kxuKsTvGrf'",
MLauramcamp,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
wilkslander,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
csnunes1,,"b'RT @andreriosrj: Prova da fraude nas eleies 2020. O ""bug"" no app do TSE mostra que a candidata Paula Milani apoiada por Bolsonaro em Curi'",andreriosrj
JaquesLorenge,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Rblanco_03,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
michelmrocha,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
MarciaB16982788,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
albertoargentin,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
llellecco1312,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
natachaornellas,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
MarlianeCupido,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
eduardofarnut7,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Lapio01803996,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
dricaribeiro03,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
fernand06327130,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
IndieThinker201,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
JuniorDJNatal,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Marcus_Rothsch,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
sandralife10,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
mateus_ss_oo,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Marcelo45216772,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Marcos08905454,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Cesar_Luiz020,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Maxximum500,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
mfmMimi,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
xandumalin,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Robson42df,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Mzo_EmbreaGALO,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
David73692593,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
luizalb81725374,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
alpoanderson,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
ellencgc,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
thiagorfagundes,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
PAULOBRIGADIANO,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
wschneider27,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
KenjiK474,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
WLCDG,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Bethlyse,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
brunofabianodi1,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
csnunes1,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Ianaoli82892141,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
neybcruz,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
BeatrizMag2017,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
DonaVida_,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
leopan1_,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
jeffelima46,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
Romelia_corret,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
PauloSerafimBR,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
LuizMar08354066,,"b'RT @oswaldojor: URGENTE: prova da fraude nas eleies 2020. O ""bug"" no aplicativo do TSE mostra que a candidata Paula Milani apoiada por Bo'",oswaldojor
