User,Location,Tweeter,Mentions
adriana_zakis,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
PTrondoli,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
EdesonJunior,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
oadvogadoadvbr,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
danielvalves,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
rtavaresmorais,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
advogadotonha,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
luckluciano22,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
MartaScramin,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
guilherme51siq1,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
OLAVOFERR,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
ROSALVOSANTOS1,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
aiiltoncarlos3,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
xxRodrigoLimaxx,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
MarcosA55867051,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
RiMViana,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
danielnipoa,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
kratosistheman,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
Marcos_Villa_A,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
Alexand82761227,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
DiogoRomano3,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
juliana82835921,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
TomazArantes2,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
Ricardo64219577,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
r_bolsonaro,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
TavaresClem,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
NaterciaAbreu,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
moreirafabio643,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
ProfCleison,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
alvarosrgiorosa,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
flbcosta,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
tonyreis_tr1,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
PedroNuno08,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
f382022,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
geova_38,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
Gisele05888568,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
jsmlmec,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
Erickcorretor22,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
PascendiDGregis,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
free_spirit68,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
EfraimVilella,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
VanderlitaCoel1,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
MoliveiraL,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
Puertas210,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
Lilianrose50,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
JakeCarvalho17,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
carina_ito,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
SEMPREGALO4,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
grajasbar,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
Marcelospg29,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
maupessoa,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
carlosasilverio,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
rosane_taborda,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
juli__silva,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
WillowJalapeno,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
Walkaraujo1,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
Juniorepedro,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
bisaholanda,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
mineirabela,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
ClodoaldoGarci4,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
fbrandaos,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
SilverioJB,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
EderGiusti,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
CabralRnd,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
Andarilho_JDH,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
UNBORNness,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
DLN988,,"b""RT @oswaldojor: A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tamb""",oswaldojor
oswaldojor,,"b""A PGR e o STF ignoraram os atos Antidemocrticos de Felipe Neto e Manuela D'villa ao incitar vandalismo no Carrefour. Tambm se fingiram de egpcia sobre as denncias do Laranjal do PSL, de Boulos e da trama do golpe de Bivar contra Bolsonaro. Querem ajuda? \n\nASCOM OE""",
Rluciano13,,b'RT @oswaldojor: Oswaldo Eustquio est sendo conduzido  Superintendncia da Polcia Federal com mandado de priso expedido pelo ministro A',oswaldojor
Rluciano13,,b'RT @taoquei1: Pelo o q eu entendi Oswaldo Eustaquio foi preso pq foi at So Paulo investigar a histria do Laranjal do Boulos. Segundo mat',taoquei1
CludiaS06479568,,b'RT @taoquei1: Pelo o q eu entendi Oswaldo Eustaquio foi preso pq foi at So Paulo investigar a histria do Laranjal do Boulos. Segundo mat',taoquei1
daraujodm,,b'RT @taoquei1: Pelo o q eu entendi Oswaldo Eustaquio foi preso pq foi at So Paulo investigar a histria do Laranjal do Boulos. Segundo mat',taoquei1
AllanMota9,,b'RT @taoquei1: Pelo o q eu entendi Oswaldo Eustaquio foi preso pq foi at So Paulo investigar a histria do Laranjal do Boulos. Segundo mat',taoquei1
joaoAl31,,"b'@GuilhermeBoulos Laranjal do boulos, puts esqueci a janela aberta!'",GuilhermeBoulos
AngeloArmellin,,"b'@GuilhermeBoulos Vc que  formado, explica ai: o que  laranjal do boulos ? Est sendo falado de laranjal de boulos! O que  ?'",GuilhermeBoulos
IveteManso,,"b'@GuilhermeBoulos Boulos corrupto pra onde foi o meio milho denunciado pelo Oswaldo Eustquio, primeiro vc fala d seu laranjal  e depois vc acusa sem provas o seu oponente ,esquerda caviar so tudo igual acusem os outros daquilo que somos ,cara vc  o cncer que quer penetrar em SP PSOL abortista https://t.co/1TSsJsmT05'",GuilhermeBoulos
rrodri_one,,b'@MPF_PGR tem  que investigar so as denuncias contra o Laranjal do Boulos.\n\nPGR vai investigar campanha de desinformao contra TSE https://t.co/HSB896OTTI',MPF_PGR
modelpernambuco,,"b'@UOLNoticias Eu tento no rir, mas a vem o laranjal  do Boulos e apronta uma dessas kkkkkkk https://t.co/d7F5gjz42e'",UOLNoticias
drmarcelordias,,b'@GuilhermeBoulos Srio Boulos Laranjal https://t.co/3ZNNEc2enc',GuilhermeBoulos
AyshaGomes3,,"b'@edilomcardoso Boulos de laranjal ,  o tema do "" Tomando caf com invasores ""!'",edilomcardoso
caromedy,,b'RT @oswaldojor: Oswaldo Eustquio est sendo conduzido  Superintendncia da Polcia Federal com mandado de priso expedido pelo ministro A',oswaldojor
OgiaEmAczEY8jm1,,b'RT @oswaldojor: Oswaldo Eustquio est sendo conduzido  Superintendncia da Polcia Federal com mandado de priso expedido pelo ministro A',oswaldojor
Zeliamcorrea,,b'RT @dimacgarcia: Oswaldo Eustquio est sendo conduzido  Superintendncia da Polcia Federal com mandado de priso expedido pelo ministro',dimacgarcia
Paula43087766,,"b'RT @oswaldojor: O jornalista Oswaldo Eustquio explodiu o laranjal de Bivar e de Boulos. Por isso foi preso: por crime de opinio! ASCOM, O'",oswaldojor
ReginaFortes7,,"b'No consigo ouvir esse Boulos do laranjal que tem cara do presidirio. No me interesso por gente que no  trabalha e explora o trabalhador. Daqui pra frente, mesmo nesses tweets fraudulentos, eu vou bloquear. https://t.co/f9Z0rLlJHk'",
GerlingerI,,b'@lalves86 @MathFreireB_tw @senadorhumberto J ouviu falar do Laranjal do Boulos? O que vc acha disso?',lalves86
nero_dossantos,,b'RT @oswaldojor: URGENTE: O nosso ncleo de jornalismo Investigativo implodiu o falso moralista do PSOL. Descobrimos o laranjal de Boulos e',oswaldojor
AOdelcy,,b'RT @oswaldojor: URGENTE: O nosso ncleo de jornalismo Investigativo implodiu o falso moralista do PSOL. Descobrimos o laranjal de Boulos e',oswaldojor
HewittMargareth,,b'Bomba: jornalista desvenda a trama srdida no PSL e o laranjal de Boulos https://t.co/V2RZaC9FN5 via @YouTube',YouTube
AgnaldodaSC,,b'@GuilhermeBoulos Boulos do Laranjal ou Bruno p na cova  tudo a mesma merda',GuilhermeBoulos
JooWell29789061,,b'@GuilhermeBoulos Vote no Laranjal do Boulos kkkkkkk https://t.co/vrwNXeMosl',GuilhermeBoulos
CeliaPfau,,b'RT @Fernandokabulo5: PRISO DOMICILIAR COM TORNOZELEIRA!!!Oswaldo Estquio foi preso por ter denunciado o LARANJAL DO BOULOS em SO Paulo..',Fernandokabulo5
andresjc84,,b'RT @taoquei1: Pelo o q eu entendi Oswaldo Eustaquio foi preso pq foi at So Paulo investigar a histria do Laranjal do Boulos. Segundo mat',taoquei1
Nannibrandao1,,b'RT @taoquei1: Pelo o q eu entendi Oswaldo Eustaquio foi preso pq foi at So Paulo investigar a histria do Laranjal do Boulos. Segundo mat',taoquei1
otavioguilherme,,"b'Ento o Jornalista Oswaldo Eustquio foi preso pq  falou sobre o LARANJAL DO BOULOS, ele est proibido de falar,eu e vc no,repete comigo!#LaranjalDoBoulos #LaranjalDoBoulos #LaranjalDoBoulos #LaranjalDoBoulos #LaranjalDoBoulos #LaranjalDoBoulos #LaranjalDoBoulos https://t.co/Ji07xc1I9i'",
magna17727627,,b'A Tabata  retardada mental igual o Boulos laranjal ! https://t.co/mNfUvcgJjc',
AnneSchilling6,,"b'@veramagalhaes @renataloprete Duas blogueiras idiotas TENTANDO LACRAR O POVO COM INFORMAES INCORRETAS!! EU JAMAIS TOMARIA ESSA VACINA CHINESA!! CRIME DE RESPONSABILIDADE SO O QUE VOCS FAZEM TODOS OS DIAS!!\nE O LARANJAL DO BOULOS, VOCS NO VO COMENTAR?'",veramagalhaes
Maryolivier14,,b'RT @RobsondoBrasil: Por que Alexandre de Moraes quer proteger o laranjal do Boulos?',RobsondoBrasil
BidoneEduardo,,"b'@folha ANTICORRUPO E BOULOS NA MESMA FRASE NO COMBINA FOICE\nEM VEZ DE ADOTAR ESSA ""SUPOSTA E HIPCRITA"" BANDEIRA\nPOR QUE NO EXPLICA O LARANJAL QUE O  J O R N A L I S T A  OSWALDO EUSTQUIO DENUNCIOU??\nE AS INVASES ??\nVIAJA DE JATINHO COM QUE DINHEIRO ??\n#FolhaLixo'",folha
MARIAGORETTICA4,,b'RT @taoquei1: Pelo o q eu entendi Oswaldo Eustaquio foi preso pq foi at So Paulo investigar a histria do Laranjal do Boulos. Segundo mat',taoquei1
Viviane33473696,,b'Laranjal do Boulos. https://t.co/AV2O6DTVpZ',
SICHICONI,,"b'@Pablogapaisa @MariaRitaAbro1 No abre a pgina dela. O perfil do meu marido foi suspenso indefinidamente tambm, antes da eleio, por ter compartilhado a reportagem do jornalista Oswaldo Eustquio sobre o laranjal do Boulos. Assim, sem nenhum explicao. \nMas no conseguiram nos calar.'",Pablogapaisa
joaoAl31,,"b'@GuilhermeBoulos E dae boulos, eo laranjal? Fala da empresa fantasma!'",GuilhermeBoulos
joaoAl31,,"b'@GuilhermeBoulos Boulos , fala do laranjal'",GuilhermeBoulos
joaoAl31,,b'@GuilhermeBoulos Laranjal do boulos',GuilhermeBoulos
joaoAl31,,b'@GuilhermeBoulos E dai boulos de laranja? Eo laranjal do boulos?',GuilhermeBoulos
Alexcccunha,,b'Bomba: jornalista desvenda a trama srdida no PSL e o laranjal de Boulos https://t.co/1mFenifgfl via @YouTube',YouTube
tatyaguiar12,,b'RT @riccobatera: Cad a investigao sobre o laranjal do Boulos? ESQUECERAM???????????',riccobatera
MacSudOficial,,b'RT @oswaldojor: Oswaldo Eustquio est sendo conduzido  Superintendncia da Polcia Federal com mandado de priso expedido pelo ministro A',oswaldojor
NeyFPimentel,,b'@raquelrolnik @GuilhermeBoulos @luizaerundina Existe muito Judeu corrupto ..tambm!!..Cad o laranjal do boulos -psol !!',raquelrolnik
JaroslawSzepty1,,"b'RT @oswaldojor: O jornalista Oswaldo Eustquio explodiu o laranjal de Bivar e de Boulos. Por isso foi preso: por crime de opinio! ASCOM, O'",oswaldojor
RaffaellTolledo,,"b'@DouglasGarcia  isso que querem no brasil, j no basta os Antifas, mais um que o iluministro boca de veludo adora, e o cabea de ovo admira, mais vai denunciar o laranjal do boulos , a tentativa de derrubada do PR, que vc  preso na hora sem julgamento e nada'",DouglasGarcia
Cleci_fleck,,b'Bomba: jornalista desvenda a trama srdida no PSL e o laranjal de Boulos https://t.co/MBP7zaXgw6 via @YouTube',YouTube
meirele_ana,,"b'Reunio do brics\nbolsonaro anuncia pases que importam madeira amaznica ilegal\nelogio do Putin ( rs)\nOswaldo preso de novo\nlaranjal do boulos\nlanamento do disney plus  ( vou fazer uma lista cultural tambm,mas n vai ser muito completa n)\nreabertura dos cinemas'",
VandaStrom,,b'@no_cabare @jairbolsonaro Fica no Laranjal do Boulos.',no_cabare
matias_tailor,,"b'Ento comenta sobre o laranjal do Boulos PSOL e do Bivar PSL, no pode pois o PCCh no permite!!!\n#BandChinaLixo https://t.co/rhgSUAPR2P'",
CleiaGerin,,b'RT @oswaldojor: Oswaldo Eustquio est sendo conduzido  Superintendncia da Polcia Federal com mandado de priso expedido pelo ministro A',oswaldojor
